-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.24497221,0.10311759,0.38513398,0.09714911,-0.69984585,0.00000000,0.21122356,0.03866549,0.16036400,0.05679845,-0.27673903,0.00000000,-0.06811910,-0.03645009,0.22422332,0.11679808,0.51959652,-0.15523390,0.85830188,-0.81825590,0.29386052,0.04522119,-0.00269732,0.96447784,1.30337048,0.87036633,0.08947416,0.14481792,0.67487049,0.57819235,0.04091752,0.06699197,0.09293579,0.10806251,0.02781556,-0.46146017,0.16328421,0.91206145,0.84595168,0.21568768,0.00317631,-0.00241454,0.95631796,1.23376894,0.78924918,0.00000000,0.00000000,0.63271248,0.47136375,0.03390877,0.00851389,0.03776663,0.33687368
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.33350584,0.20464879,0.82646447,0.14127123,-0.74706548,0.00000000,0.28752282,0.06621240,0.12362590,0.06409870,-0.27039284,0.00000000,-0.07462071,-0.02212956,0.21393174,0.11938711,0.58332121,-0.10337175,0.75332659,-0.81065685,0.33959392,0.03216733,-0.00961841,0.97330368,1.30679262,0.85332048,0.08752310,0.13280591,0.67198956,0.54875451,0.04356223,0.02368576,0.08314213,0.15811953,0.03515453,-0.48183635,0.13408338,0.84545779,0.80155379,0.26269111,0.06412419,-0.01219316,0.93734241,1.17889917,0.80566168,0.00000000,0.00000000,0.62192947,0.48094374,0.02509403,0.05027055,0.07814648,0.32712534
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.25424346,0.07692344,0.26849827,0.16221958,-0.70596236,0.00000000,0.27746534,0.05132912,0.15249147,0.09124903,-0.27884111,0.00000000,-0.08817298,-0.03313532,0.25140932,0.17123486,0.56914341,-0.13171466,0.81075412,-0.75725949,0.34792790,-0.01202781,-0.00225958,0.93674105,1.31190097,0.90329087,0.08613341,0.13251536,0.64962149,0.54150349,0.06042965,0.03584350,0.11583532,0.11687072,0.03606882,-0.52965766,0.13772953,0.88603222,0.82086360,0.23312812,0.05998147,-0.01026043,0.96477550,1.16602635,0.78037900,0.00000000,0.00000000,0.61714631,0.51544505,0.05796006,0.04860055,0.08151924,0.37583077
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.24618992,0.10686409,0.37578180,0.16010199,-0.72866064,0.00000000,0.24384622,0.03205240,0.12731332,0.13272648,-0.30559236,0.00000000,-0.10240597,-0.01932888,0.26860413,0.20643730,0.50398487,-0.18466933,0.84769249,-0.73914868,0.28531492,0.02115042,-0.00230907,0.95105249,1.27496743,0.90744591,0.07715887,0.12457605,0.66230243,0.59711516,0.05954874,0.09623753,0.11371178,0.14508401,0.07390207,-0.48228428,0.16010427,0.90508258,0.86348307,0.24129611,0.09883396,-0.00520640,0.97990125,1.15714622,0.80887526,0.00000000,0.00000000,0.63470531,0.49631920,0.02595852,0.03578068,0.13087414,0.36457208
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.38487145,0.30347422,0.75297517,-0.05719195,-0.75638074,0.00000000,0.17660345,-0.05439548,0.25548783,0.18120135,-0.31357768,0.00000000,-0.12325440,0.13717642,0.24968238,0.16163714,0.85677296,0.09640180,0.95946401,-0.82232136,0.14725867,0.41044542,-0.00584541,0.95113355,1.26268780,0.89307135,0.07256793,0.11950336,0.65704370,0.55982715,0.06919821,0.03556268,0.13478334,0.15893412,0.07640231,-0.50877917,0.13612695,0.92222613,0.82786959,0.26134858,0.13741963,-0.00591917,0.97422141,1.13135099,0.82939726,0.00000000,0.00000000,0.64801568,0.52377319,0.01613969,0.01018996,0.12651740,0.37680906
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.25648046,0.10020787,0.35555995,0.07422255,-0.75087941,0.00000000,0.18540117,0.00810526,0.19199644,0.22571093,-0.26342270,0.00000000,-0.12883748,-0.00640552,0.31199849,0.22750945,0.55695152,-0.11162087,0.84664291,-0.79418045,0.23784561,0.01217174,-0.00253587,0.95032722,1.31499898,0.87720364,0.08112328,0.11438014,0.62734592,0.57340735,0.03884247,0.03952364,0.14359969,0.21535698,0.03832246,-0.48670617,0.12380834,0.93482989,0.77454668,0.32494673,0.13896590,-0.00203954,0.98052990,1.14027035,0.81910670,0.00000000,0.00000000,0.61742872,0.53916633,0.06525534,0.04310442,0.11661618,0.39685246
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.47800010,0.47234845,0.39544562,0.04217476,-0.70387501,0.00000000,0.21978699,-0.24269553,0.21854343,0.18774989,-0.26422241,0.00000000,-0.10157456,-0.00366416,0.45581970,0.25338680,0.55102092,-0.18912582,0.72778529,-0.74186802,0.29315153,-0.03733163,-0.00298027,0.90672421,1.29204547,0.91927075,0.08334718,0.10768647,0.67863923,0.53306216,0.03111118,0.05482561,0.15659414,0.19193050,0.06736401,-0.75708705,-0.06783430,0.98648238,0.78628820,0.35943952,0.17294547,-0.00595985,0.97596020,1.14093244,0.82215524,0.00000000,0.00000000,0.60489172,0.50995666,0.03446866,0.04745643,0.15903525,0.42917475
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.26466542,0.07775873,0.28488886,-0.00601275,-0.70179814,0.00000000,0.17256950,0.00635318,0.23975128,0.22470184,-0.28951555,0.00000000,-0.08972671,-0.02383413,0.28047535,0.22067489,0.49184737,-0.14952403,0.70364910,-0.76386535,0.27296767,-0.07450818,-0.00178575,0.92065144,1.31927764,0.93675947,0.14614396,0.10647532,0.60179198,0.51983589,0.02125422,0.05148171,0.18853651,0.23288116,0.04662112,-0.47707564,0.13351300,0.92336804,0.78600949,0.32741737,0.11859600,-0.00176326,0.99564987,1.11368108,0.81433159,0.00000000,0.00000000,0.62207425,0.52456385,0.01933103,0.07016413,0.19367160,0.40947768
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.27519226,0.26613587,0.60666525,0.05267911,-0.69106406,0.00000000,0.20333585,0.06382550,0.18545394,0.18541424,-0.26928648,0.00000000,-0.11042088,0.01285081,0.27839565,0.20053485,0.54237604,-0.14666690,0.65550858,-0.80833286,0.23806150,-0.03092498,-0.00168424,0.87333435,1.31390250,0.93767697,0.12164225,0.10504322,0.57003057,0.56343716,0.04362222,0.01341263,0.17567827,0.24725679,0.08885039,-0.46906728,0.18136449,0.80066019,0.77270687,0.24039891,0.12771375,-0.00124520,0.95111036,1.15303552,0.82895595,0.00000000,0.00000000,0.61608142,0.51520747,0.01124086,0.01381811,0.17241350,0.41760966
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.32644638,0.19729610,0.79623836,0.13341917,-0.67597586,0.00000000,0.23232441,0.01051474,0.18494014,0.18598944,-0.29614639,0.00000000,-0.10758179,0.00967229,0.25198564,0.17648412,0.56371754,-0.17877665,0.61517292,-0.78908783,0.27726898,-0.02670026,-0.00232572,0.84160513,1.27335477,0.93187517,0.10940231,0.10408442,0.60866171,0.53342468,0.02887542,0.02205881,0.19718494,0.27180448,0.11835654,-0.46339884,0.21334447,0.71694076,0.77973354,0.26872781,0.08671863,-0.00160246,0.94064730,1.12167478,0.80560023,0.00000000,0.00000000,0.56932324,0.48510689,0.06418705,0.06103531,0.21748544,0.44619834
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.29197612,0.28486028,0.60151869,0.16611528,-0.72443819,0.00000000,0.20945872,0.01992421,0.20197175,0.22269778,-0.28182349,0.00000000,-0.08666574,-0.04845311,0.30259365,0.21375534,0.52555436,-0.17799032,0.56683302,-0.76268089,0.29803190,-0.07158462,-0.00131872,0.83497012,1.25041854,0.92893016,0.09945358,0.09837667,0.61730361,0.52442467,0.02308863,0.03123212,0.21874882,0.28452167,0.10071030,-0.49967921,0.17606948,0.68309456,0.82054293,0.25969794,0.09615602,-0.00059071,0.90344495,1.12169087,0.83254784,0.00000000,0.00000000,0.53568119,0.46059769,0.03457424,0.06787676,0.21677017,0.41850191
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.25447315,0.15398775,0.44789395,0.16562648,-0.73339641,0.00000000,0.20012754,0.02468673,0.16662887,0.24700463,-0.29714894,0.00000000,-0.14433180,0.02789071,0.27670938,0.21980333,0.61155510,-0.14684747,0.51639080,-0.78853506,0.25253406,-0.11167219,-0.00214124,0.84032851,1.22941506,0.92014849,0.09677701,0.09348103,0.61420608,0.52625394,0.04981187,0.05156646,0.24967384,0.29861277,0.13073744,-0.46731204,0.23627606,0.63205123,0.82074368,0.28535980,0.12419729,-0.00087439,0.86535901,1.07465827,0.85231155,0.00000000,0.00000000,0.57307208,0.45791423,0.03743538,0.04842379,0.21964151,0.46591699
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.25466082,0.20277597,0.35082299,0.13630158,-0.71964669,0.00000000,0.19355838,0.05227153,0.14922047,0.28553888,-0.29045087,0.00000000,-0.06574994,-0.06290563,0.28341013,0.20802124,0.57189912,-0.15620705,0.51400900,-0.75734228,0.26128969,-0.12522356,-0.00145801,0.81313121,1.22510934,0.90553439,0.10505803,0.09879954,0.62637657,0.52573222,0.05863515,0.03591122,0.25753659,0.31575984,0.12689021,-0.48399678,0.19499026,0.59901780,0.77023917,0.24330951,0.15286760,-0.00049152,0.84130734,1.02739632,0.84593415,0.00000000,0.00000000,0.56205845,0.45120740,0.03484871,0.00545634,0.22293459,0.49320731
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.27296719,0.19936618,0.83439869,0.14759953,-0.68254179,0.00000000,0.17740422,0.04713633,0.17505616,0.30999902,-0.25513864,0.00000000,-0.05122346,-0.10169768,0.31551984,0.26101145,0.56954974,-0.16912737,0.47099626,-0.79808766,0.25318861,-0.16284448,-0.00169850,0.83075058,1.20794964,0.90678704,0.10609805,0.09592072,0.57528871,0.53776187,0.01492354,0.08277664,0.28581646,0.28888103,0.15373985,-0.42971700,0.22762065,0.55537802,0.79644227,0.23497228,0.15686511,-0.00068927,0.79624128,1.06052554,0.83044499,0.00000000,0.00000000,0.50896633,0.46807700,0.00735129,0.05773340,0.23307928,0.51995760
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.28075647,0.16441154,0.62323409,0.15174097,-0.67133206,0.00000000,0.15458806,0.09134489,0.17947371,0.35940373,-0.27245268,0.00000000,-0.09763042,-0.06009453,0.29759726,0.26169276,0.59311259,-0.17487653,0.41249013,-0.78175241,0.20157413,-0.13311534,-0.00117296,0.79789811,1.17458940,0.93323606,0.11455995,0.09701648,0.55676234,0.51099300,0.00867320,0.03519255,0.30249631,0.32644480,0.17975207,-0.45962760,0.25748324,0.49383390,0.77566200,0.19065551,0.16431063,-0.00032250,0.82309949,1.06339633,0.82857209,0.00000000,0.00000000,0.48844191,0.42540038,0.06043036,0.06295464,0.25057551,0.49178734
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.26290107,0.20906827,0.52982360,0.19426444,-0.67855901,0.00000000,0.15711427,0.09954000,0.15501760,0.40385348,-0.28581721,0.00000000,-0.12983531,-0.05587010,0.25403246,0.29928604,0.56893939,-0.22295159,0.34981331,-0.75355411,0.15165548,-0.09038053,-0.00063973,0.77936655,1.22758138,0.92601472,0.11409575,0.09689080,0.51489151,0.50432718,0.00532858,0.03991774,0.30228657,0.31968153,0.17000896,-0.49229664,0.28080514,0.44052300,0.76335299,0.17178145,0.17260145,-0.00022333,0.77544457,1.02257764,0.82752907,0.00000000,0.00000000,0.46291506,0.42133757,0.05175697,0.05671143,0.28657660,0.46048692
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.23784538,0.13168840,0.46201244,0.22284120,-0.67367661,0.00000000,0.15220825,0.09328938,0.16890766,0.39905170,-0.25912124,0.00000000,-0.16532308,-0.03476792,0.26777887,0.28290096,0.61255020,-0.21056679,0.30778667,-0.75941420,0.09870613,-0.05578182,-0.00093542,0.75285304,1.18968713,0.91818899,0.12276301,0.09893042,0.48849282,0.45807663,0.01844796,0.03559814,0.32164353,0.36334363,0.18651800,-0.46132684,0.27872279,0.39193338,0.79698402,0.12409981,0.15693155,-0.00022334,0.73139578,1.03969288,0.77808845,0.00000000,0.00000000,0.44382524,0.37791088,0.05443606,0.06164282,0.26911092,0.51907343
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.25277546,0.16049978,0.58804733,0.17418280,-0.65862066,0.00000000,0.14240791,0.05207184,0.16275713,0.41884589,-0.29572231,0.00000000,-0.15145497,-0.04157272,0.27138957,0.33307046,0.58898240,-0.25566214,0.23286991,-0.71192998,0.12756856,-0.06593397,0.01926405,0.71491665,1.18036807,0.94066834,0.12918088,0.10358730,0.44357643,0.44315070,0.05303771,0.03274169,0.34747365,0.40096241,0.20191588,-0.50164986,0.29450566,0.34988165,0.79423541,0.08220630,0.10734395,0.01977778,0.69511700,1.04302287,0.77948445,0.00000000,0.00000000,0.43448260,0.38111210,0.02981535,0.06876417,0.30372563,0.49938446
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.19473606,0.22082135,0.30282617,0.22240750,-0.65183550,0.00000000,0.13288786,0.10603704,0.20375107,0.44649705,-0.25737274,0.00000000,-0.11289466,-0.04754125,0.26758876,0.32717288,0.59941965,-0.27914402,0.17017974,-0.73046619,0.08789093,-0.10462766,0.04648243,0.65498006,1.15011704,0.96891516,0.13696977,0.10693880,0.46837246,0.42526731,0.02285691,0.03360186,0.34989107,0.43064892,0.22221009,-0.49355921,0.30303553,0.29446438,0.77478850,0.05042548,0.13098001,0.04830214,0.66233271,1.05377710,0.81316775,0.00000000,0.00000000,0.41138518,0.41266653,0.04351496,0.04801062,0.29701906,0.50667179
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.26524460,0.18236439,0.69580984,0.16480911,-0.67287970,0.00000000,0.10929728,0.06199081,0.18071467,0.45117566,-0.23221482,0.00000000,-0.09590698,-0.05085834,0.25839442,0.33449700,0.62838459,-0.30477583,0.10711242,-0.76027805,0.04057068,-0.09273455,0.03663961,0.65888977,1.09346700,0.99716079,0.14899717,0.11322942,0.42247683,0.44597533,0.01313012,0.02880091,0.37355611,0.43851194,0.26645440,-0.52903992,0.32494906,0.23888439,0.80026901,-0.00211354,0.10572144,0.02935286,0.64995825,1.02094233,0.76737159,0.00000000,0.00000000,0.39942467,0.39713693,0.03981314,0.08051141,0.32546097,0.52723497
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.21279658,0.12608069,0.33039212,0.21033831,-0.68102568,0.00000000,0.10581231,0.07682218,0.18922700,0.45414275,-0.29757226,0.00000000,-0.11006885,-0.05287389,0.26384458,0.35169002,0.65614271,-0.32643607,0.05898210,-0.71425062,-0.00045856,-0.11316168,0.03023982,0.60807639,1.12892544,0.95431274,0.14184645,0.12255157,0.39216000,0.44346088,0.00866705,0.02110475,0.41515857,0.38174891,0.25246850,-0.52732986,0.27733964,0.16460493,0.81496251,-0.01447169,0.08392894,0.02093802,0.65486497,0.98278749,0.80235881,0.00000000,0.00000000,0.39589223,0.38900945,0.01040763,0.04332371,0.35365567,0.55022782
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.28398398,0.27319747,0.75696141,0.17144680,-0.65661627,0.00000000,0.14188312,0.06598372,0.22402887,0.40847462,-0.22204298,0.00000000,-0.10726733,-0.07257587,0.26651883,0.34645376,0.68259722,-0.31066260,0.00659283,-0.78584433,-0.04566355,-0.07383163,0.02142538,0.57682598,1.09192777,0.93671650,0.10051485,0.13616021,0.40652570,0.43284029,0.02037265,0.01495189,0.35887662,0.44313669,0.21651235,-0.54548305,0.29538518,0.12181343,0.78790677,-0.07880641,0.04363450,0.01525747,0.61826283,0.95043117,0.78863668,0.00000000,0.00000000,0.41119415,0.35456645,0.01700776,0.01490227,0.37138146,0.59978884
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.19777402,0.07968253,0.27217674,0.19796130,-0.61174178,0.00000000,0.11317214,0.05134923,0.17481859,0.43830061,-0.29098091,0.00000000,-0.11305181,-0.07810500,0.26940015,0.35606015,0.70532185,-0.31372049,-0.05237996,-0.76332402,-0.08999847,-0.09303163,0.01330057,0.58897477,1.08735406,0.95625144,0.10030105,0.20229787,0.38672686,0.39526448,-0.01073636,0.01632199,0.39711758,0.47558451,0.23459058,-0.57787323,0.28128046,0.05395081,0.82760471,-0.09580541,0.07078637,0.01734375,0.63859743,0.97308594,0.83708674,0.00000000,0.00000000,0.35852650,0.41393071,0.04184115,-0.01673602,0.39816722,0.60518134
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.14832738,0.27841276,0.30836248,0.24680634,-0.61458033,0.00000000,0.06888167,0.07117174,0.11990932,0.47696981,-0.28067172,0.00000000,-0.12599833,-0.06873751,0.24729118,0.37777749,0.73167378,-0.30510265,-0.07714781,-0.72982955,-0.11792567,-0.06467395,0.01038910,0.55898720,1.11500180,0.94423580,0.10207970,0.16798794,0.38816473,0.41669169,0.01965153,0.02315536,0.44081333,0.46245545,0.23914127,-0.58192635,0.29617003,0.01534667,0.80488348,-0.15439184,0.07729025,0.02998858,0.58934939,0.97727871,0.81165212,0.00000000,0.00000000,0.37264547,0.42159051,0.01373662,0.01841258,0.39769909,0.60683995
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.21368796,0.16090539,0.21719487,0.26026163,-0.63099915,0.00000000,0.06318297,0.08586878,0.13625214,0.50734437,-0.23938809,0.00000000,-0.12426917,-0.05043588,0.26055807,0.37410378,0.76253921,-0.30371550,-0.13390283,-0.75301671,-0.16013923,-0.11185312,0.01396885,0.54364514,1.11710572,0.92404705,0.09383707,0.15095723,0.37600332,0.42039001,0.01040085,0.02417690,0.43360102,0.46045592,0.26181096,-0.59043497,0.24694432,-0.03954018,0.77958822,-0.19775786,0.06807346,0.04191427,0.59139144,0.92225558,0.75512427,0.00000000,0.00000000,0.36882329,0.37327689,-0.00149627,0.00596935,0.40286073,0.58678848
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.20425949,0.11914936,0.38077158,0.21881454,-0.60325825,0.00000000,0.06687375,0.04251907,0.16830981,0.55182725,-0.23401836,0.00000000,-0.13280123,-0.07270411,0.26186877,0.38914326,0.79188293,-0.26397157,-0.18637806,-0.73327780,-0.18307766,-0.09006132,0.02990646,0.52459854,1.07437134,0.90096033,0.08800071,0.12881458,0.36238301,0.38481039,-0.00004281,0.02318636,0.40543932,0.45041808,0.26188886,-0.58093846,0.26048121,-0.11038250,0.76333213,-0.23462258,0.07703363,0.05656685,0.55058050,0.98181486,0.80470598,0.00000000,0.00000000,0.35480770,0.40781191,0.04296836,0.04477964,0.43765387,0.61557072
-0.10407748,-0.00449935,-0.01951220,0.04825936,0.76693547,-0.05096310,-0.63787436,0.20239098,0.13819242,0.42217112,0.22586828,-0.55685353,0.00000000,0.06838173,0.07505105,0.20970286,0.58253586,-0.26196718,0.00000000,-0.13818420,-0.08408142,0.25776526,0.40163013,0.82285929,-0.23743819,-0.23983128,-0.71348447,-0.24169740,-0.07761809,0.04460816,0.48461661,1.10217273,0.92446309,0.09094485,0.12557228,0.39555734,0.41488740,0.02055858,0.02527236,0.45774895,0.51013541,0.26208973,-0.59075487,0.22839756,-0.17147607,0.74002832,-0.28851765,0.05390615,0.02850372,0.53344440,0.93145013,0.78979933,0.00000000,0.00000000,0.36095667,0.37575740,0.02690156,0.06284612,0.44068578,0.63955361
